text,expected_entities,anonymized_text,detected_entities,sensitivity_level
"Email de Roche Barre SARL :
Objet : Facture #460951
Bonjour Xavier du Huet, votre paiement par carte JCB 16 digit terminée par 1153 a été enregistré le 2025-05-05.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte JCB 16 digit terminée par 1153 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Victoire Diallo
- CIN : FJ44950
- Date de naissance : 16/08/1945
- Adresse : 60, chemin Lacroix, 50453 Saint Anouk","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 60, chemin <PERSON>, 50453 <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'faible']"
"Document d'identité :
- Nom : Diane Jacques
- CIN : HM49273
- Date de naissance : 15/08/1958
- Adresse : 69, rue de Moreno, 44520 Sainte Gilbert","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 69, rue de Moreno, 44520 Sainte Gilbert","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Transaction #57138:
- Client : Frédérique Lacombe
- Montant : 1293 MAD
- Destinataire : IBAN FR6845061012099144397712880
- Date : 2025-05-09","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #57138:
- Client : <PERSON> : 1293 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN']","['élevé', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Anastasie Da Costa
- CIN : CF06108
- Date de naissance : 28/03/2001
- Adresse : 61, rue Lebreton, 21413 Baron","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : Anastasie Da Costa
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 61, rue <NRP>, 21413 Baron","['DATE_TIME', 'NRP', 'US_DRIVER_LICENSE']","['faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Isaac Wagner-Letellier
- CIN : ZW69700
- Date de naissance : 14/07/2010
- Adresse : 79, rue Nicole Pineau, 02363 MarquesBourg","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 79, rue <PERSON>, <DATE_TIME> MarquesBourg","['DATE_TIME', 'PERSON', 'PERSON', 'DATE_TIME', 'US_DRIVER_LICENSE', 'IN_PAN']","['faible', 'moyen', 'moyen', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Daniel Bonneau
- CIN : PV86700
- Date de naissance : 30/03/1922
- Adresse : 50, avenue Hugues Barbe, 89920 Mary-les-Bains","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 50, avenue <PERSON>, <DATE_TIME> <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible', 'moyen', 'faible']"
"Email de Jacob :
Objet : Facture #944802
Bonjour Gérard Giraud, votre paiement par carte VISA 16 digit terminée par 1564 a été enregistré le 2025-05-23.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
Bonjour Gérard Giraud, votre paiement par carte VISA 16 digit terminée par 1564 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Louis de Boulay
- CIN : YO60504
- Téléphone : +212603439685
- Adresse : avenue Bailly, 45938 Brunet
- Email : bertinalexandrie@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : Louis de Boulay
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : avenue Bailly, 45938 Brunet
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Frédérique-Adèle Marty
- CIN : HA29797
- Date de naissance : 03/07/1916
- Adresse : 14, rue Muller, 97182 Mallet","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 14, rue Muller, <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE', 'IN_PAN']","['faible', 'moyen', 'moyen', 'faible', 'faible']"
"Email de Rocher Hernandez S.A. :
Objet : Facture #81784
Bonjour Lucie-Anaïs Masson, votre paiement par carte Diners Club / Carte Blanche terminée par 2401 a été enregistré le 2025-05-04.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON>
Objet : Facture #81784
Bonjour Lucie-Anaïs Masson, votre paiement par carte Diners Club / Carte Blanche terminée par 2401 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN']","['moyen', 'faible', 'faible']"
"Transaction #466109:
- Client : Philippe Gonzalez de Lebreton
- Montant : 2370 MAD
- Destinataire : IBAN FR8515412911639830685931473
- Date : 2025-03-17","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 2370 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #978443:
- Client : Mathilde Brunel du Barthelemy
- Montant : 5416 MAD
- Destinataire : IBAN FR1257767864960353614832149
- Date : 2025-05-02","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 5416 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Transaction #522598:
- Client : Aimé Morel
- Montant : 7723 MAD
- Destinataire : IBAN FR4738850366033911157747742
- Date : 2025-05-19","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 7723 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Margaud-Victoire Bruneau
- CIN : EF95882
- Date de naissance : 28/08/2016
- Adresse : 2, boulevard François Goncalves, 57725 Breton","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : Margaud-Victoire Bruneau
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 2, boulevard <PERSON>, 57725 <NRP>","['DATE_TIME', 'PERSON', 'NRP', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible', 'faible']"
"Contrat de location :
- Locataire : Georges Lenoir
- CIN : SV52963
- Téléphone : +212687842589
- Adresse : 845, rue Mary, 17150 Guérin
- Email : mariannegodard@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 845, rue Mary, 17150 <PERSON>
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #659420:
- Client : Théodore Roussel
- Montant : 3082 MAD
- Destinataire : IBAN FR1992070691430687357022464
- Date : 2025-01-03","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : Théodore Roussel
- Montant : 3082 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'faible']"
"Email de Hernandez :
Objet : Facture #747242
Bonjour Maurice Toussaint, votre paiement par carte VISA 16 digit terminée par 3754 a été enregistré le 2025-05-08.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte VISA 16 digit terminée par 3754 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible']"
"Transaction #534513:
- Client : Matthieu Blanchard-Marchal
- Montant : 6793 MAD
- Destinataire : IBAN FR4496939911831607779683203
- Date : 2025-05-08","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 6793 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Email de Michel :
Objet : Facture #253824
Bonjour Robert Pascal, votre paiement par carte Mastercard terminée par 9816 a été enregistré le 2025-05-20.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
Bonjour <PERSON>, votre paiement par carte <IN_PAN> terminée par 9816 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'IN_PAN', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Madeleine Blanchet
- CIN : NX92595
- Date de naissance : 08/10/2022
- Adresse : 92, boulevard Jacquet, 78432 Marchand","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 92, boulevard <PERSON>, <DATE_TIME> Marchand","['DATE_TIME', 'PERSON', 'PERSON', 'DATE_TIME', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible', 'faible']"
"Transaction #251520:
- Client : Mathilde Lucas-Muller
- Montant : 9997 MAD
- Destinataire : IBAN FR9847088151510945799318440
- Date : 2025-04-19","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 9997 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Guy-David Pottier
- CIN : LB03522
- Téléphone : +212688003787
- Adresse : chemin Audrey Salmon, 34350 Hoareau-les-Bains
- Email : agautier@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : chemin <PERSON>, 34350 Hoareau-les-Bains
- Email : <EMAIL_ADDRESS>","['IN_AADHAAR', 'EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Arthur Rivière
- CIN : UK01318
- Date de naissance : 11/12/1999
- Adresse : 76, rue de Leclerc, 24102 Laine","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 76, rue de Leclerc, 24102 Laine","['DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'faible']"
"Email de Royer :
Objet : Facture #154891
Bonjour Susan Barre, votre paiement par carte Maestro terminée par 9985 a été enregistré le 2025-05-22.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
<PERSON>, votre paiement par carte Maestro terminée par <DATE_TIME> a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'PERSON', 'DATE_TIME', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Jacques Bonnin
- CIN : CQ51837
- Téléphone : +212640316118
- Adresse : 9, chemin de Joly, 21220 De Sousa-sur-Antoine
- Email : lpetitjean@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 9, chemin <PERSON>, 21220 <PERSON>
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #148747:
- Client : Alfred Gosselin
- Montant : 5513 MAD
- Destinataire : IBAN FR8203471337243298618194590
- Date : 2025-05-06","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 5513 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Luce Launay du Durand
- CIN : XS92063
- Téléphone : +212613526647
- Adresse : rue de Dupont, 52940 Valentin-sur-Merle
- Email : chantal33@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : <LOCATION>, 52940 Valentin-sur-Merle
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'LOCATION', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : Charlotte de Monnier
- CIN : TL59784
- Date de naissance : 03/04/1934
- Adresse : 45, avenue Zoé Navarro, 07194 Vallet","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 45, avenue <PERSON>, 07194 Vallet","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible']"
"Transaction #228764:
- Client : Patricia Hoarau
- Montant : 6485 MAD
- Destinataire : IBAN FR4446742735278140504715308
- Date : 2025-01-03","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 6485 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Transaction #536001:
- Client : Alix Fournier-Rodriguez
- Montant : 5690 MAD
- Destinataire : IBAN FR2350280429397281656172843
- Date : 2025-05-15","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 5690 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Email de Gay S.A.R.L. :
Objet : Facture #670048
Bonjour Brigitte Lévêque, votre paiement par carte Maestro terminée par 3722 a été enregistré le 2025-05-11.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> S.A.R.L. :
Objet : Facture #<US_DRIVER_LICENSE>
Bonjour Brigitte Lévêque, votre paiement par carte Maestro terminée par 3722 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'faible']"
"Contrat de location :
- Locataire : Michelle Antoine de la Rolland
- CIN : AC05974
- Téléphone : +212626497245
- Adresse : boulevard Leroux, 08244 Bigot
- Email : anne96@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : boulevard Leroux, 08244 Bigot
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #488672:
- Client : Antoinette Andre
- Montant : 2542 MAD
- Destinataire : IBAN FR8660023754139391475600215
- Date : 2025-01-12","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 2542 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Document d'identité :
- Nom : Bernard de Vasseur
- CIN : NQ97177
- Date de naissance : 04/01/1989
- Adresse : rue Jacques Foucher, 20906 Saint MichelleVille","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : rue <PERSON>, <DATE_TIME> Saint MichelleVille","['DATE_TIME', 'PERSON', 'PERSON', 'DATE_TIME', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible', 'faible']"
"Contrat de location :
- Locataire : Georges de la Bruneau
- CIN : XY96794
- Téléphone : +212692272802
- Adresse : 77, boulevard Alex Traore, 38979 Henry
- Email : blanchetandre@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <PERSON> <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 77, boulevard <PERSON>, <DATE_TIME> <PERSON> : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'DATE_TIME', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Document d'identité :
- Nom : René Le Leblanc
- CIN : XQ64291
- Date de naissance : 06/07/1957
- Adresse : 67, rue Nathalie Caron, 34790 Cordier","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 67, rue <PERSON>, 34790 Cordier","['DATE_TIME', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Danielle Foucher
- CIN : PJ10597
- Téléphone : +212666636281
- Adresse : 3, rue Techer, 84776 Jacob-sur-Bigot
- Email : ijacob@example.net","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 3, rue <LOCATION>, <PERSON>-Bigot
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'LOCATION', 'PERSON', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'faible', 'moyen', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #274743:
- Client : Suzanne Fournier du Potier
- Montant : 6471 MAD
- Destinataire : IBAN FR1554488565134790128026816
- Date : 2025-01-17","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON>
- Montant : 6471 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Odette Daniel
- CIN : YJ59809
- Téléphone : +212613798915
- Adresse : 45, boulevard Philippe Tessier, 10696 Martineau-les-Bains
- Email : sebastienmillet@example.org","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- <PERSON> : Odette <PERSON> : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 45, boulevard <PERSON>, <DATE_TIME> Martineau-les-Bains
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'PERSON', 'PERSON', 'PERSON', 'DATE_TIME', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'moyen', 'moyen', 'moyen', 'faible', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Transaction #484284:
- Client : Louis Launay
- Montant : 4173 MAD
- Destinataire : IBAN FR9786003217204799066889672
- Date : 2025-04-02","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 4173 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'MEDICAL_LICENSE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'faible', 'moyen', 'faible']"
"Document d'identité :
- Nom : Corinne Humbert
- CIN : VD50070
- Date de naissance : 16/10/1929
- Adresse : 55, boulevard Émilie Lucas, 20956 Sainte Philippe","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON>
- CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 55, boulevard <PERSON>, 20956 <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'faible']"
"Transaction #896977:
- Client : Édouard Masson
- Montant : 3117 MAD
- Destinataire : IBAN FR4476331410979522147327331
- Date : 2025-04-23","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 3117 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible']"
"Contrat de location :
- Locataire : Lucas du Blanc
- CIN : PK40182
- Téléphone : +212620185051
- Adresse : 51, rue de Guillou, 42508 Guichard-les-Bains
- Email : nicolasrobin@example.com","['PERSON', 'ID_MAROC', 'PHONE_NUMBER', 'LOCATION', 'EMAIL_ADDRESS']","Contrat de location :
- Locataire : <LOCATION>
- CIN : <US_DRIVER_LICENSE>
- Téléphone : <PHONE_NUMBER>
- Adresse : 51, rue de Guillou, 42508 Guichard-les-Bains
- Email : <EMAIL_ADDRESS>","['EMAIL_ADDRESS', 'LOCATION', 'PHONE_NUMBER', 'URL', 'US_DRIVER_LICENSE', 'US_BANK_NUMBER', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'moyen', 'faible', 'faible', 'faible', 'faible']"
"Email de Bouchet :
Objet : Facture #341268
Bonjour Eugène-Henri Hubert, votre paiement par carte VISA 13 digit terminée par 7586 a été enregistré le 2025-05-11.","['PERSON', 'CREDIT_CARD', 'DATE_TIME']","<PERSON> :
Objet : Facture #<US_DRIVER_LICENSE>
Bonjour Eugène-Henri Hubert, votre paiement par carte VISA 13 digit terminée par 7586 a été <IN_PAN> le <DATE_TIME>.","['PERSON', 'DATE_TIME', 'IN_PAN', 'US_DRIVER_LICENSE']","['moyen', 'faible', 'faible', 'faible']"
"Transaction #796304:
- Client : Marguerite Texier
- Montant : 8883 MAD
- Destinataire : IBAN FR6243445372161098824339152
- Date : 2025-03-28","['PERSON', 'IBAN_CODE', 'DATE_TIME']","Transaction #<US_DRIVER_LICENSE>:
- Client : <PERSON> : 8883 MAD
- Destinataire : IBAN <IBAN_CODE>
- Date : <DATE_TIME>","['IBAN_CODE', 'DATE_TIME', 'PERSON', 'IN_PAN', 'US_DRIVER_LICENSE']","['élevé', 'faible', 'moyen', 'faible', 'faible']"
"Document d'identité :
- Nom : Richard Julien
- CIN : YQ74017
- Date de naissance : 03/10/1996
- Adresse : 716, rue Monique Blondel, 97325 Simon","['PERSON', 'ID_MAROC', 'DATE_TIME', 'LOCATION']","Document d'identité :
- Nom : <PERSON> CIN : <US_DRIVER_LICENSE>
- Date de naissance : <DATE_TIME>
- Adresse : 716, rue <PERSON>, 97325 <PERSON>","['DATE_TIME', 'PERSON', 'PERSON', 'PERSON', 'US_DRIVER_LICENSE']","['faible', 'moyen', 'moyen', 'moyen', 'faible']"
